brand,id,category,type,dc_mm,shank_mm,ratio,classification
"ISCAR","EC-E4L 12-26/38W12CF83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-E4L 16-34/50C16CFR2","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-E4L 16-34/50C16CFR3","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-E4L 16-34/50C16CFR5","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-E4L 16-34/50C16CF100","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-E4L 16-34/50W16CF100","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-E5L 06-15C06CF57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-E5L 06-15W06CF57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-E5L 08-20C08CF63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-E5L 08-20W08CF63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-E5L 10-25C10CF72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-E5L 10-25W10CF72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-E5L 12-30C12CF83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-E5L 12-30W12CF83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-E5L 16-40C16CF100","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-E5L 16-40W16CF100","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B4M 05-10C06-57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECR-B4M 05-10W06-57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECR-B4S 05-05C06-57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECR-B4S 05-05W06-57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECR-B4L 06-12/18C06-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-B4L 06-12/18W06-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-B4M 06-12C06-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-B4M 06-12W06-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-B4S 06-06C06-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-B4S 06-06W06-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-B4S 07-07C08-63","indexable_mill","end_mill",177.8,203.2,0.9,bad-diameter
"ISCAR","ECR-B4L 08-16/24C08-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B4L 08-16/24W08-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B4M 08-16C08-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B4M 08-16W08-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B4S 08-08C08-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B4S 08-08W08-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B4X 08-12/32C08-68","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B4X 08-12/32W08-68","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B4L 10-20/30C10-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B4L 10-20/30W10-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B4M 10-20C10-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B4M 10-20C10-72R1.0","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B4M 10-20W10-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B4S 10-10C10-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B4S 10-10W10-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B4X 10-15/40C10-80 90","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B4X 10-15/40W10-80 90","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B4L 12-24/36C12-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B4L 12-24/36W12-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B4M 12-24C12-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B4M 12-24C12-83R1.2","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B4M 12-24W12-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B4M 12-24W12-83R1.2","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B4S 12-12C12-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B4S 12-12W12-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B4X 12-18/48C12-100","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B4X 12-18/48W12-100","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B5L 16-32/48C16-100 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B5L 16-32/48W16-100 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B5M 16-32C16-92 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B5M 16-32C16-92R1.6 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B5M 16-32W16-92 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B5M 16-32W16-92R1.6 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B5S 16-16C16-92 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B5S 16-16W16-92 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B5X 16-24/64C16-115 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B5X 16-24/64W16-115 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B4MF 06-14C06-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-B4MF 06-14W06-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-B4MF 08-18C08-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B4MF 08-18W08-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B4MF 10-22C10-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B4MF 10-22W10-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B4MF 12-26C12-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B4MF 12-26W12-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B4MF 14-30C14-83","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","ECR-B4MF 14-30W14-83","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","ECR-B6MF 16-34C16-92 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B6MF 16-34W16-92 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECP-E3L 05-12/17C06S57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECP-E3L 05-12/17W06S57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECP-E3L 06-14/20C06S57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECP-E3L 06-14/20W06S57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECP-E3L 08-18/26C08S63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECP-E3L 08-18/26W08S63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECP-E3L 10-22/32C10S72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECP-E3L 10-22/32W10S72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECP-E3L 12-26/38C12S83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECP-E3L 12-26/38W12S83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECP-E3L 14-30/44C14S100","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","ECP-E3L 14-30/44W14S100","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","ECP-E3L 16-34/50C16S100","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECP-E3L 16-34/50W16S100","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECP-E4L 05-12/17C06S57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECP-E4L 05-12/17W06S57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECP-E4L 06-14/20C06S57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECP-E4L 06-14/20W06S57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECP-E4L 08-18/26C08S63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECP-E4L 08-18/26W08S63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECP-E4L 10-22/32C10S72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECP-E4L 10-22/32W10S72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECP-E4L 12-26/38C12S83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECP-E4L 12-26/38W12S83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECP-E4L 14-30/44C14S100","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","ECP-E4L 14-30/44W14S100","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","ECP-E4L 16-34/50C16S100","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECP-E4L 16-34/50W16S100","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ERF040E08-3C06","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","ERF050E10-3C06","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ERF060E13-3C06","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ERF060E13-3W06","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ERF070E20-3C08","indexable_mill","end_mill",177.8,203.2,0.9,bad-diameter
"ISCAR","ERF080E20-3C08","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ERF080E20-3W08","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ERF090A22-4C10","indexable_mill","end_mill",228.6,254,0.9,bad-diameter
"ISCAR","ERF100A22-4C10","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ERF100A22-4W10","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ERF110A25-4C12","indexable_mill","end_mill",279.4,304.8,0.9,bad-diameter
"ISCAR","ERF120A25-4C12","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ERF120A25-4W12","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ERF130A25-4C14","indexable_mill","end_mill",330.2,355.6,0.9,bad-diameter
"ISCAR","ERF140A25-4C14","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","ERF140A25-4W14","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","ERF160A32-4C16","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ERF160A32-4W16","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ERF180A32-4C18","indexable_mill","end_mill",457.2,457.2,1,bad-diameter
"ISCAR","ERF180A32-4W18","indexable_mill","end_mill",457.2,457.2,1,bad-diameter
"ISCAR","ECR-T4M 06-10-C06-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-T4M 06-10-W06-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-T4M 08-16-C08-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-T4M 08-16-W08-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-T4M 10-20-C10-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-T4M 10-20-W10-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-T4M 12-24-C12-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-T4M 12-24-W12-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-T4M 16-32-C16-92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-T4M 16-32-W16-92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EBRF-T3 06-16C06M57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EBRF-T3 08-16C08M63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EBRF-T4 10-22C10M72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EBRF-T4 12-26C12M83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EBRF-T4 14-26C14M83","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","EBRF-T4 16-32C16M92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EFF-S4-04 020/14C06M57","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","EFF-S4-05 022/17C06M57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","EFF-S4-06 030/20C06R1.0M","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EFF-S6-06 025/20C06R0.7M","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EFF-S4-08 035/26C08R1.3M","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EFF-S6-08 025/26C08R0.86M","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EFF-S4-10 040/30C10R1.6M","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EFF-S6-10 025/30C10R1.0M","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EFF-S4-12 045/34C12R2.0M","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EFF-S6-12 030/34C12R1.2M","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EFF-S4-16 055/42C16R2.6M","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EFF-S6-16 045/42C16R2.0M","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EFP-E4CF 06-12C06R1.0M57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EFP-E4CF 08-16C08R1.4M63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EFP-E4CF 10-20C10R1.7M72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EFP-E4CF 12-25C12R2.0M83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EFP-E4CF 16-32C16R2.7M92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EFP-E5CF 16-40C16R2.7M92 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ETR-A2 04-3/16C06R1M80","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","ETR-A2 06-4/25C08R2M100","indexable_mill","end_mill",152.4,203.2,0.8,bad-diameter
"ISCAR","ETR-A2 10-6/40C12R3M160","indexable_mill","end_mill",254,304.8,0.8,bad-diameter
"ISCAR","EC035A12-2C04","indexable_mill","end_mill",88.9,101.6,0.9,bad-diameter
"ISCAR","ECC040A12-2C04","indexable_mill","end_mill",101.6,101.6,1,bad-diameter
"ISCAR","EC040A12-2C04","indexable_mill","end_mill",101.6,101.6,1,bad-diameter
"ISCAR","EC040A12-2C06","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","ECC050A14-2C05","indexable_mill","end_mill",127,127,1,bad-diameter
"ISCAR","EC050A14-2C05","indexable_mill","end_mill",127,127,1,bad-diameter
"ISCAR","EC050A14-2C06","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECC060A16-2C06","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC060A16-2C06","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC060A16-2W06","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC070A20-2C07","indexable_mill","end_mill",177.8,177.8,1,bad-diameter
"ISCAR","ECC080A20-2C08","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC080A20-2C08","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC080A20-2W08","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECC100A22-2C10","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC100A22-2C10","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECC120A25-2C12","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC120A25-2C12","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC140A25-2C14","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","ECC160A32-2C16","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC160A32-2C16","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC180A32-2C18","indexable_mill","end_mill",457.2,457.2,1,bad-diameter
"ISCAR","EC-A2 035-12C035E32","indexable_mill","end_mill",88.9,88.9,1,bad-diameter
"ISCAR","EC-A2 04-12C04E50","indexable_mill","end_mill",101.6,101.6,1,bad-diameter
"ISCAR","EC-A2 04-30C04E75","indexable_mill","end_mill",101.6,101.6,1,bad-diameter
"ISCAR","EC-A2 04-05W06E54","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","EC-A2 045-05W06E54","indexable_mill","end_mill",114.3,152.4,0.8,bad-diameter
"ISCAR","EC-A2 05-14C05E50","indexable_mill","end_mill",127,127,1,bad-diameter
"ISCAR","EC-A2 05-40C05E100","indexable_mill","end_mill",127,127,1,bad-diameter
"ISCAR","EC-A2 05-06W06E54","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","EC-A2 055-16C055E50","indexable_mill","end_mill",139.7,139.7,1,bad-diameter
"ISCAR","EC-A2 06-07W06E54","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-A2 06-16C06E50","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-A2 06-50C06E150","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-A2 07-20C07E60","indexable_mill","end_mill",177.8,177.8,1,bad-diameter
"ISCAR","EC-A2 08-09W08E58","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-A2 08-20C08E63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-A2 08-50C08E150","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-A2 09-20C09E60","indexable_mill","end_mill",228.6,228.6,1,bad-diameter
"ISCAR","EC-A2 10-11W10E66","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-A2 10-22C10E72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-A2 10-60C10E150","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-A2 12-22C12E73","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-A2 12-75C12E150","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-A2 14-25C14E75","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","EC-A2 14-65C14E150","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","EC-A2 16-25C16E92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-A2 16-65C16E150","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-A2 18-18W18E84","indexable_mill","end_mill",457.2,457.2,1,bad-diameter
"ISCAR","ECS035E04-3W06-57","indexable_mill","end_mill",88.9,152.4,0.6,bad-diameter
"ISCAR","ECS040E05-3W06-57","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","ECS050E06-3W06-57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECCS060E07-3W06-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECCS070E08-3W08-63","indexable_mill","end_mill",177.8,203.2,0.9,bad-diameter
"ISCAR","ECCS080E09-3W08-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECCS090E10-3W10-72","indexable_mill","end_mill",228.6,254,0.9,bad-diameter
"ISCAR","ECCS100E11-3W10-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECCS120E12-3W12-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECCS160E16-3W16-92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-A3 035-12C035E32","indexable_mill","end_mill",88.9,88.9,1,bad-diameter
"ISCAR","EC-A3 035-06W06E37","indexable_mill","end_mill",88.9,152.4,0.6,bad-diameter
"ISCAR","EC-E3 04-12C04E50","indexable_mill","end_mill",101.6,101.6,1,bad-diameter
"ISCAR","EC-E3 04-07C06E39","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","EC-A3 045-14C045E50","indexable_mill","end_mill",114.3,114.3,1,bad-diameter
"ISCAR","EC-A3 045-08W06E38","indexable_mill","end_mill",114.3,152.4,0.8,bad-diameter
"ISCAR","EC-E3 05-14C05E50","indexable_mill","end_mill",127,127,1,bad-diameter
"ISCAR","EC-E3 05-08C06E39","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","EC-A3 055-16C055E50","indexable_mill","end_mill",139.7,139.7,1,bad-diameter
"ISCAR","EC-A3 055-08W06E39","indexable_mill","end_mill",139.7,152.4,0.9,bad-diameter
"ISCAR","EC-E3 06-08C06E39","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-E3 06-16C06E50","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-A3 0675-10W08E42","indexable_mill","end_mill",171.45,203.2,0.8,bad-diameter
"ISCAR","EC-E3 07-20C07E60","indexable_mill","end_mill",177.8,177.8,1,bad-diameter
"ISCAR","EC-A3 07-10W08E42","indexable_mill","end_mill",177.8,203.2,0.9,bad-diameter
"ISCAR","EC-E3 08-11C08E43","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-E3 08-20C08E63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-A3 09-20C09E60","indexable_mill","end_mill",228.6,228.6,1,bad-diameter
"ISCAR","EC-A3 09-11W10E48","indexable_mill","end_mill",228.6,254,0.9,bad-diameter
"ISCAR","EC-A3 097-11W10E48","indexable_mill","end_mill",246.38,254,1,bad-diameter
"ISCAR","EC-E3 10-13C10E50","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-E3 10-22C10E72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-E3 12-15C12E55","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-E3 12-22C12E73","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-A3 14-25C14E75","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","EC-A3 16-18W16E62","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-A3 16-25C16E75","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-B3 035-04W06E50","indexable_mill","end_mill",88.9,152.4,0.6,bad-diameter
"ISCAR","EC-B3 04-05W06E54","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","EC-B3 04-11C06E50","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","EC-B3 045-05W06E54","indexable_mill","end_mill",114.3,152.4,0.8,bad-diameter
"ISCAR","EC-B3 05-06C06E57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","EC-B3 05-13C06E50","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","EC-B3 06-07W06E54","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-B3 06-13C06E50","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-B3 08-09W08E58","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-B3 08-19C08E63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-B3 09-10W10E66","indexable_mill","end_mill",228.6,254,0.9,bad-diameter
"ISCAR","EC-B3 10-11W10E66","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-B3 10-22C10E72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-B3 12-12W12E73","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-B3 12-26C12E73","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-B3 14-26C14E75","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","EC-B3 16-16W16E82","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-B3 16-25C16E92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC035E12-3C04","indexable_mill","end_mill",88.9,101.6,0.9,bad-diameter
