tool_id,brand,tool_type,material,source_file
corpus:Tungaloy:CNMA120408W,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMA120412,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMA120412W,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMA120416,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMA120416W,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMA160608,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMA160612,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMA160616,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMA190612,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMA190616,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090304,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090304-CB,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090304-SF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090304-TM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090308,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090308-CB,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090308-SF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090308-TM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090402E-PS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090402E-TF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090402E-TS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090402E-TSF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090402E-ZF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090404E-FW,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090404E-PM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090404E-PS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090404E-SM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090404E-SS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090404E-TF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090404E-TM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090404E-TS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090404E-TSF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090404E-ZF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090404E-ZM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090408E-FW,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090408E-PM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090408E-PS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090408E-SM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090408E-SS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090408E-SW,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090408E-TF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090408E-TM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090408E-TS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090408E-TSF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090408E-ZF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090408E-ZM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090412E-PM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090412E-SM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090412E-SW,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090412E-TM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG090412E-ZM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120402-PS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120402-TF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120402-TS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120402-TSF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120402-ZF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-AFW,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-AS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-CF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-CH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-CM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-DM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-FW,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-HMM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-HRF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-HRM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-NS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-PM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-PS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-SA,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-SDM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-SF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-SM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-SS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-TF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-TM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-TQ,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-TS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-TSF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-ZF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404-ZM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404L,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120404R,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-AFW,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-AM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-AS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-ASW,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-CF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-CH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-CM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-DM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-FW,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-HMM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-HRF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-HRM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-NM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-NS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-PM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-PS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-SA,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-SDM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-SF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-SH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-SM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-SS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-SW,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-TA,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-TF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-TH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-THS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-TM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-TQ,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-TS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-TSF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-ZF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408-ZM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408L,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120408R,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-AM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-AS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-ASW,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-CF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-CH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-CM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-DM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-HMM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-HRF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-HRM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-NM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-PM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-PS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-SA,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-SDM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-SF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-SH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-SM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-SS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-SW,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-TA,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-TH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-THS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-TM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-TS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-TSF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-ZF,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120412-ZM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120416,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120416-,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120416-AM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120416-DM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120416-PM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120416-SH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120416-TH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120416-THS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120416-TM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG120416-ZM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160608,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160608-CM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160608-HMM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160608-HRM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160608-TM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160612,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160612-,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160612-CH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160612-CM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160612-HMM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160612-HRM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160612-SH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160612-SM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160612-TH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160612-THS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160612-TM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160616,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160616-CH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160616-HMM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160616-SH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160616-SM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160616-TH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG160616-THS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190608,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190608-TM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190612,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190612-,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190612-CH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190612-HRM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190612-SA,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190612-SH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190612-SM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190612-TH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190612-THS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190612-TM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190616,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190616-CH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190616-HRM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190616-SA,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190616-SH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190616-SM,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190616-TH,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190616-THS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG190624-THS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMG250924-THS,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMM120402,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMM120402-DIA,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMM120404,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMM120404-,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
corpus:Tungaloy:CNMM120404-DIA,Tungaloy,turning_tool,carbide,corpus:tungaloy-turning-extracted.json
